-40	12.281062680549997	141.4803029102951	4.6674363102211744
-39	32.04165173993517	-138.02838488429356	9.9230600787008
-38	31.840781711377247	-134.37810904972264	9.942525351917395
-37	31.614802929249596	-130.80563660771801	9.942525351917395
-36	31.395101335514372	-127.15536077314707	9.955502200728452
-35	31.18795411856402	-123.51805217067054	9.968479049539514
-34	30.97452971322123	-119.93261249657155	9.955502200728452
-33	30.748550931093572	-116.295303894095	9.968479049539514
-32	30.52884933735835	-112.63206082742967	9.955502200728452
-31	30.321702120408		-109.02068668914188	9.968479049539514
-30	30.102000526672775	-105.31854192619339	9.955502200728452
-29	29.89485330972242	-101.63584801138646	9.968479049539514
-28	29.681428904379633	-98.0179902570515	9.94901377632292
-27	29.474281687429283	-94.53628843970762	9.94901377632292
-26	29.26713447047893	-91.06755385445815	9.94901377632292
-25	29.022324123173966	-87.65068819758623	9.91657165429527
-24	28.802622529438743	-84.15601914814798	9.89061795667315
-23	28.576643747311085	-80.66135009870972	9.871152683456556
-22	28.369496530360735	-77.2444844418378	9.864664259051025
-21	28.14979493662551	-73.73684816030514	9.845198985834438
-20	27.911261777712983	-70.24866272691409	9.806268439401256
-19	27.691560183977764	-66.7993789898062	9.780314741779131
-18	27.47185859024254	-63.29174270827355	9.754361044157012
-17	27.24587980811488	-59.79707365883529	9.728407346534885
-16	27.01990102598722	-56.334822689633015	9.702453648912767
-15	26.800199432251997	-52.80773555995877	9.670011526885117
-14	26.574220650124342	-49.300099278426124	9.624592556046403
-13	26.348241867996684	-45.831364693176646	9.592150434018746
-12	26.10970870908416	-42.31076117954961	9.546731463180034
-11	25.8837299269565	-38.79664128196976	9.514289341152384
-10	25.651473956436405	-35.33439031276749	9.46887037031367
-9	25.42549517430875	-31.80081956704606	9.423451399474958
-8	25.205793580573527	-28.273732437371827	9.397497701852839
-7	24.97981479844587	-24.792030620027955	9.345590306608594
-6	24.7161728859636	-21.258459874306528	9.274217638147762
-5	24.483916915443512	-17.724889128585097	9.22879866730905
-4	24.25793813331585	-14.256154543335622	9.176891272064806
-3	24.025682162795757	-10.722583797614192	9.11849545241503
-2	23.768317438705925	-7.1825294358455665	9.05361120835973
-1	23.54233865657827	-3.694344002454504	9.01468066192654
0	23.278696744096003	-0.16077325673307424	8.936819569060177
1	23.046440773575906	3.2820268643276216	8.871935325004877
2	22.81418480305582	6.835048458190636	8.8135395053551
3	22.56937445575085	10.388070052053651	8.742166836894269
4	22.305732543268583	13.921640797775082	8.6643057440279
5	22.073476572748493	17.422793463260536	8.599421499972598
6	21.828666225443534	20.956364208981963	8.534537255917291
7	21.565024312961267	24.49641857075059	8.443699314239865
8	21.31393677726387	27.991087620188846	8.35934979696797
9	21.056572053174037	31.52465836591028	8.287977128507139
10	20.78665295229933	35.0647127276789	8.190650762424182
11	20.541842604994372	38.54641454502277	8.112789669557818
12	20.278200692512105	42.060534442602616	8.021951727880392
13	20.027113156814707	45.58762157227685	7.944090635014029
14	19.79485718629461	49.06932338962071	7.87271796655319
15	19.531215273812343	52.583443287200566	7.788368449281296
16	19.242464607760336	56.11701403292199	7.671576809981751
17	18.97882269527807	59.59223223421866	7.567762019493262
18	18.708903594403367	63.0998685157513	7.470435653410305
19	18.438984493528668	66.60750479728395	7.366620862921823
20	18.169065392653962	70.05678853439184	7.262806072433334
21	17.905423480171695	73.54497396778291	7.165479706350377
22	17.641781567689428	77.04612663326836	7.068153340267419
23	17.359308090029856	80.48892675432906	6.9578501253734055
24	17.070557423977853	83.97711218772011	6.828081637262798
25	16.77552956953341	87.45881400506399	6.704801573557722
26	16.511887657051144	90.8691960458887	6.600986783069233
27	16.229414179391565	94.33144701509099	6.477706719364157
28	15.940663513339562	97.79369798429326	6.35442665565908
29	15.651912847287555	101.40507212258103	6.224658167548473
30	15.381993746412851	105.06831518924638	6.1078665282489215
31	15.068134326791109	108.73804187195891	5.971609615732782
32	14.785660849131533	112.3234815460579	5.854817976433237
33	14.490632994687092	115.95430653248727	5.705584215106035
34	14.208159517027523	119.58513151891661	5.595281000212022
35	13.919408850975511	123.13166949673244	5.459024087695883
36	13.58671786617646	126.71710917083145	5.283836628746562
37	13.297967200124456	130.30254884493044	5.16704498944701
38	12.996662157287577	133.83611959065186	5.0178112281198155
39	12.689079926058264	137.39562480056208	4.875065891198145
40	12.36266612965165	140.9421627783779	4.699878432248824
